"Interval start","Normal traffic","DDoS"
20.49,15,14
20.491,54,54
20.492,45,45
20.493,52,52
20.494,25,25
20.495,17,17
20.496,33,33
20.497,17,17
20.498,0,0
20.499,0,0
20.5,18,18
20.501,0,0
20.502,43,40
20.503,34,33
20.504,25,24
20.505,23,23
20.506,21,20
20.507,57,57
20.508,54,54
20.509,40,40
20.51,48,48
20.511,46,46
20.512,51,51
20.513,44,44
20.514,23,23
20.515,68,68
20.516,49,49
20.517,42,42
20.518,11,11
20.519,37,36
20.52,18,17
20.521,35,35
20.522,53,53
20.523,46,46
20.524,31,31
20.525,58,58
20.526,46,46
20.527,40,40
20.528,40,39
20.529,41,41
20.53,42,42
20.531,16,15
20.532,19,18
20.533,28,28
20.534,28,28
20.535,60,60
20.536,49,49
20.537,45,45
20.538,41,40
20.539,0,0
20.54,12,11
20.541,9,9
20.542,55,55
20.543,34,33
20.544,4,4
20.545,27,26
20.546,16,16
20.547,28,28
20.548,62,62
20.549,30,30
20.55,45,43
20.551,8,6
20.552,10,9
20.553,12,11
20.554,1,0
20.555,10,9
20.556,22,22
20.557,0,0
20.558,0,0
20.559,0,0
20.56,2,2
20.561,30,30
20.562,0,0
20.563,0,0
20.564,45,44
20.565,0,0
20.566,74,74
20.567,0,0
20.568,0,0
20.569,0,0
20.57,49,49
20.571,32,32
20.572,34,32
20.573,27,26
20.574,24,22
20.575,22,22
20.576,22,20
20.577,47,47
20.578,45,45
20.579,6,5
20.58,38,37
20.581,11,11
20.582,40,38
20.583,22,22
20.584,33,32
20.585,52,52
20.586,44,44
20.587,49,49
20.588,47,47
20.589,43,43
20.59,42,42
20.591,17,17
20.592,73,73
20.593,26,26
20.594,25,25
20.595,23,23
20.596,21,21
20.597,64,63
20.598,0,0
20.599,38,38
20.6,31,31
20.601,22,22
20.602,19,19
20.603,28,28
20.604,76,76
20.605,37,37
20.606,33,32
20.607,11,11
20.608,9,9
20.609,2,2
20.61,12,12
20.611,12,12
20.612,8,8
20.613,6,6
20.614,81,81
20.615,26,26
20.616,12,12
20.617,25,25
20.618,17,16
20.619,0,0
20.62,0,0
20.621,0,0
20.622,85,85
20.623,46,45
20.624,0,0
20.625,0,0
20.626,0,0
20.627,0,0
20.628,1,0
20.629,52,52
20.63,27,26
20.631,16,16
20.632,47,47
20.633,27,27
20.634,27,26
20.635,1,0
20.636,14,14
20.637,53,53
20.638,47,47
20.639,2,2
20.64,0,0
20.641,49,48
20.642,8,8
20.643,26,24
20.644,28,27
20.645,4,2
20.646,17,16
20.647,22,21
20.648,47,47
20.649,40,39
20.65,4,4
20.651,64,64
20.652,31,31
20.653,31,31
20.654,14,14
20.655,0,0
20.656,75,74
20.657,13,13
20.658,50,50
20.659,41,41
20.66,8,6
20.661,38,36
20.662,18,18
20.663,27,26
20.664,31,29
20.665,45,45
20.666,43,43
20.667,22,22
20.668,57,56
20.669,30,29
20.67,22,22
20.671,26,25
20.672,24,23
20.673,19,18
20.674,40,40
20.675,64,64
20.676,22,22
20.677,58,58
20.678,21,21
20.679,24,24
20.68,26,26
20.681,20,20
20.682,57,57
20.683,39,39
20.684,33,33
20.685,25,25
20.686,15,15
20.687,31,31
20.688,21,21
20.689,32,32
20.69,50,50
20.691,0,0
20.692,0,0
20.693,0,0
20.694,88,88
20.695,20,20
20.696,0,0
20.697,97,96
20.698,0,0
20.699,16,16
20.7,10,9
20.701,3,3
20.702,0,0
20.703,0,0
20.704,0,0
20.705,18,18
20.706,64,64
20.707,0,0
20.708,66,66
20.709,20,20
20.71,0,0
20.711,0,0
20.712,0,0
20.713,0,0
20.714,0,0
20.715,0,0
20.716,17,16
20.717,41,41
20.718,35,35
20.719,42,42
20.72,39,38
20.721,7,7
20.722,42,41
20.723,0,0
20.724,44,44
20.725,47,46
20.726,0,0
20.727,1,0
20.728,0,0
20.729,27,26
20.73,45,45
20.731,47,47
20.732,42,42
20.733,19,18
20.734,20,20
20.735,42,42
20.736,14,14
20.737,22,20
20.738,20,18
20.739,10,9
20.74,33,32
20.741,25,24
20.742,48,48
20.743,45,44
20.744,22,22
20.745,22,21
20.746,26,26
20.747,64,64
20.748,43,43
20.749,12,12
20.75,24,24
20.751,70,69
20.752,28,27
20.753,27,25
20.754,1,0
20.755,30,29
20.756,0,0
20.757,25,24
20.758,55,55
20.759,13,12
20.76,1,0
20.761,0,0
20.762,0,0
20.763,0,0
20.764,0,0
20.765,0,0
20.766,2,0
20.767,10,9
20.768,18,18
20.769,28,28
20.77,38,38
20.771,23,23
20.772,0,0
20.773,0,0
20.774,0,0
20.775,0,0
20.776,0,0
20.777,0,0
20.778,0,0
20.779,0,0
20.78,0,0
20.781,22,22
20.782,102,102
20.783,46,46
20.784,48,48
20.785,46,46
20.786,46,46
20.787,47,47
20.788,15,15
20.789,0,0
20.79,87,87
20.791,55,55
20.792,30,30
20.793,0,0
20.794,88,88
20.795,0,0
20.796,0,0
20.797,83,83
20.798,11,11
20.799,0,0
20.8,0,0
20.801,0,0
20.802,0,0
20.803,0,0
20.804,0,0
20.805,0,0
20.806,84,83
20.807,5,5
20.808,0,0
20.809,0,0
20.81,0,0
20.811,15,14
20.812,40,40
20.813,55,55
20.814,45,45
20.815,26,26
20.816,0,0
20.817,0,0
20.818,0,0
20.819,0,0
20.82,53,52
20.821,14,14
20.822,0,0
20.823,0,0
20.824,0,0
20.825,0,0
20.826,0,0
20.827,75,75
20.828,45,45
20.829,22,22
20.83,66,66
20.831,48,48
20.832,38,38
20.833,21,21
20.834,30,29
20.835,5,4
20.836,0,0
20.837,0,0
20.838,0,0
20.839,0,0
20.84,0,0
20.841,0,0
20.842,0,0
20.843,0,0
20.844,0,0
20.845,0,0
20.846,0,0
20.847,0,0
20.848,0,0
20.849,8,6
20.85,0,0
20.851,0,0
20.852,0,0
20.853,0,0
20.854,0,0
20.855,0,0
20.856,0,0
20.857,0,0
20.858,0,0
20.859,0,0
20.86,0,0
20.861,0,0
20.862,0,0
20.863,0,0
20.864,0,0
20.865,0,0
20.866,0,0
20.867,37,37
20.868,40,37
20.869,8,7
20.87,22,21
20.871,18,18
20.872,13,11
20.873,22,21
20.874,16,15
20.875,51,51
20.876,45,45
20.877,40,40
20.878,27,27
20.879,41,41
20.88,44,44
20.881,48,47
20.882,24,24
20.883,30,30
20.884,34,34
20.885,32,32
20.886,0,0
20.887,0,0
20.888,2,2
20.889,0,0
20.89,0,0
20.891,22,22
20.892,86,86
20.893,37,37
20.894,55,55
20.895,34,34
20.896,52,52
20.897,38,38
20.898,37,35
20.899,22,21
20.9,26,25
20.901,24,23
20.902,23,23
20.903,37,36
20.904,38,38
20.905,51,51
20.906,27,26
20.907,16,15
20.908,41,41
20.909,59,59
20.91,27,26
20.911,0,0
20.912,1,0
20.913,1,0
20.914,1,0
20.915,1,0
20.916,50,50
20.917,56,56
20.918,47,46
20.919,24,24
20.92,18,17
20.921,35,35
20.922,46,46
20.923,31,31
20.924,64,64
20.925,42,42
20.926,53,53
20.927,45,45
20.928,14,14
20.929,0,0
20.93,32,32
20.931,86,86
20.932,46,46
20.933,28,28
20.934,31,31
20.935,62,61
20.936,0,0
20.937,0,0
20.938,0,0
20.939,0,0
20.94,63,62
20.941,28,28
20.942,46,46
20.943,13,12
20.944,22,22
20.945,43,42
20.946,0,0
20.947,7,6
20.948,27,27
20.949,39,39
20.95,48,48
20.951,0,0
20.952,0,0
20.953,0,0
20.954,0,0
20.955,0,0
20.956,0,0
20.957,7,7
20.958,5,5
20.959,8,4
20.96,8,6
20.961,13,12
20.962,0,0
20.963,0,0
20.964,0,0
20.965,0,0
20.966,65,64
20.967,46,46
20.968,18,17
20.969,21,21
20.97,53,52
20.971,0,0
20.972,44,44
20.973,52,52
20.974,28,28
20.975,64,64
20.976,37,37
20.977,57,57
20.978,39,38
20.979,0,0
20.98,6,6
20.981,72,70
20.982,22,21
20.983,24,24
20.984,22,20
20.985,17,16
20.986,20,19
20.987,48,48
20.988,47,47
20.989,22,21
20.99,43,43
20.991,25,24
20.992,24,23
20.993,26,25
20.994,19,18
20.995,51,51
20.996,41,41
20.997,2,2
20.998,0,0
20.999,47,47
21,68,68
21.001,47,47
21.002,48,48
21.003,33,33
21.004,20,20
21.005,20,20
21.006,30,30
21.007,0,0
21.008,35,35
21.009,18,18
21.01,30,30
21.011,22,22
21.012,9,9
21.013,0,0
21.014,0,0
21.015,0,0
21.016,0,0
21.017,0,0
21.018,0,0
21.019,86,86
21.02,58,58
21.021,40,40
21.022,32,32
21.023,0,0
21.024,2,0
21.025,32,32
21.026,48,48
21.027,35,35
21.028,54,54
21.029,49,49
21.03,39,38
21.031,0,0
21.032,40,40
21.033,50,50
21.034,20,20
21.035,0,0
21.036,32,32
21.037,0,0
21.038,46,46
21.039,0,0
21.04,0,0
21.041,0,0
21.042,0,0
21.043,0,0
21.044,0,0
21.045,0,0
21.046,0,0
21.047,0,0
21.048,51,50
21.049,14,14
21.05,0,0
21.051,0,0
21.052,0,0
21.053,0,0
21.054,17,16
21.055,1,0
21.056,26,26
21.057,25,24
21.058,1,0
21.059,6,6
21.06,48,48
21.061,42,40
21.062,18,17
21.063,3,2
21.064,1,0
21.065,1,0
21.066,15,15
21.067,11,10
21.068,50,50
21.069,46,46
21.07,11,10
21.071,0,0
21.072,0,0
21.073,52,52
21.074,38,38
21.075,0,0
21.076,0,0
21.077,0,0
21.078,2,2
21.079,0,0
21.08,0,0
21.081,71,70
21.082,18,18
21.083,30,30
21.084,1,1
21.085,87,87
21.086,0,0
21.087,37,36
21.088,36,36
21.089,49,49
21.09,19,17
21.091,34,33
21.092,5,4
21.093,3,2
21.094,47,46
21.095,40,40
21.096,34,33
21.097,46,46
21.098,30,30
21.099,29,29
21.1,7,6
21.101,2,1
21.102,50,49
21.103,25,24
21.104,19,19
21.105,12,11
21.106,60,60
21.107,27,27
21.108,24,24
21.109,61,61
21.11,35,35
21.111,50,50
21.112,53,53
21.113,43,43
21.114,47,47
21.115,35,35
21.116,24,24
21.117,69,69
21.118,49,49
21.119,44,44
21.12,23,23
21.121,22,22
21.122,18,18
21.123,27,27
21.124,54,54
21.125,2,2
21.126,20,20
21.127,0,0
21.128,0,0
21.129,80,80
21.13,0,0
21.131,0,0
21.132,0,0
21.133,0,0
21.134,0,0
21.135,0,0
21.136,0,0
21.137,0,0
21.138,0,0
21.139,2,2
21.14,0,0
21.141,0,0
21.142,0,0
21.143,18,18
21.144,0,0
21.145,0,0
21.146,71,70
21.147,1,0
21.148,0,0
21.149,0,0
21.15,17,17
21.151,77,77
21.152,64,64
21.153,19,18
21.154,0,0
21.155,0,0
21.156,15,14
21.157,43,43
21.158,14,13
21.159,8,8
21.16,62,62
21.161,19,18
21.162,1,0
21.163,0,0
21.164,52,52
21.165,0,0
21.166,58,58
21.167,66,65
21.168,0,0
21.169,7,7
21.17,30,30
21.171,8,6
21.172,27,27
21.173,35,35
21.174,58,58
21.175,24,24
21.176,0,0
21.177,46,46
21.178,56,54
21.179,16,14
21.18,0,0
21.181,14,13
21.182,18,17
21.183,2,0
21.184,24,24
21.185,20,20
21.186,66,66
21.187,45,45
21.188,47,47
21.189,41,41
21.19,46,45
21.191,7,6
21.192,22,21
21.193,1,0
21.194,36,35
21.195,23,22
21.196,29,28
21.197,27,27
21.198,66,66
21.199,23,22
21.2,31,30
21.201,23,22
21.202,17,16
21.203,0,0
21.204,0,0
21.205,0,0
21.206,0,0
21.207,0,0
21.208,0,0
21.209,0,0
21.21,0,0
21.211,0,0
21.212,0,0
21.213,32,32
21.214,64,63
21.215,47,47
21.216,45,45
21.217,37,37
21.218,23,23
21.219,59,59
21.22,25,25
21.221,28,28
21.222,40,40
21.223,51,51
21.224,58,58
21.225,46,46
21.226,32,31
21.227,27,27
21.228,19,19
21.229,27,27
21.23,22,22
21.231,24,24
21.232,42,42
21.233,27,27
21.234,0,0
21.235,0,0
21.236,0,0
21.237,0,0
21.238,0,0
21.239,0,0
21.24,49,48
21.241,20,20
21.242,42,42
21.243,42,42
21.244,0,0
21.245,0,0
21.246,0,0
21.247,80,80
21.248,44,43
21.249,1,1
21.25,1,0
21.251,17,17
21.252,22,21
21.253,0,0
21.254,0,0
21.255,0,0
21.256,0,0
21.257,0,0
21.258,0,0
21.259,0,0
21.26,0,0
21.261,0,0
21.262,0,0
21.263,0,0
21.264,0,0
21.265,0,0
21.266,0,0
21.267,2,2
21.268,96,96
21.269,21,20
21.27,0,0
21.271,0,0
21.272,9,8
21.273,48,48
21.274,44,44
21.275,44,44
21.276,3,2
21.277,38,38
21.278,23,22
21.279,15,15
21.28,39,39
21.281,0,0
21.282,73,73
21.283,47,47
21.284,9,8
21.285,10,8
21.286,0,0
21.287,0,0
21.288,0,0
21.289,20,17
21.29,1,0
21.291,19,19
21.292,47,46
21.293,44,44
21.294,25,25
21.295,23,23
21.296,72,72
21.297,25,25
21.298,12,12
21.299,9,9
21.3,0,0
21.301,24,23
21.302,47,47
21.303,29,26
21.304,15,15
21.305,31,30
21.306,24,23
21.307,11,9
21.308,23,23
21.309,13,13
21.31,61,61
21.311,50,49
21.312,25,24
21.313,23,22
21.314,26,25
21.315,22,22
21.316,18,17
21.317,26,26
21.318,62,62
21.319,51,51
21.32,44,44
21.321,49,49
21.322,47,47
21.323,37,37
21.324,52,52
21.325,47,47
21.326,24,24
21.327,49,49
21.328,65,65
21.329,27,27
21.33,22,22
21.331,21,21
21.332,23,23
21.333,26,26
21.334,23,23
21.335,22,22
21.336,0,0
21.337,0,0
21.338,28,28
21.339,76,76
21.34,4,4
21.341,0,0
21.342,0,0
21.343,0,0
21.344,0,0
21.345,0,0
21.346,0,0
21.347,0,0
21.348,0,0
21.349,0,0
21.35,0,0
21.351,16,14
21.352,18,18
21.353,37,36
21.354,0,0
21.355,47,47
21.356,45,45
21.357,14,14
21.358,0,0
21.359,0,0
21.36,0,0
21.361,0,0
21.362,0,0
21.363,0,0
21.364,0,0
21.365,0,0
21.366,51,51
21.367,71,71
21.368,1,1
21.369,47,47
21.37,53,53
21.371,5,5
21.372,0,0
21.373,0,0
21.374,0,0
21.375,57,56
21.376,0,0
21.377,46,46
21.378,5,4
21.379,1,0
21.38,24,24
21.381,15,14
21.382,1,0
21.383,1,0
21.384,0,0
21.385,46,46
21.386,49,49
21.387,46,46
21.388,39,39
21.389,0,0
21.39,0,0
21.391,0,0
21.392,0,0
21.393,0,0
21.394,0,0
21.395,0,0
21.396,0,0
21.397,0,0
21.398,0,0
21.399,0,0
21.4,0,0
21.401,0,0
21.402,0,0
21.403,5,4
21.404,49,47
21.405,21,20
21.406,30,29
21.407,23,22
21.408,24,24
21.409,16,15
21.41,18,18
21.411,28,28
21.412,7,7
21.413,34,34
21.414,0,0
21.415,70,70
21.416,16,16
21.417,54,54
21.418,13,12
21.419,30,30
21.42,0,0
21.421,0,0
21.422,0,0
21.423,33,32
21.424,48,48
21.425,22,19
21.426,10,10
21.427,0,0
21.428,37,35
21.429,1,0
21.43,19,19
21.431,22,22
21.432,15,15
21.433,0,0
21.434,0,0
21.435,0,0
21.436,50,47
21.437,26,25
21.438,19,19
21.439,29,28
21.44,26,25
21.441,8,8
21.442,40,40
21.443,25,25
21.444,48,48
21.445,23,23
21.446,45,45
21.447,23,23
21.448,18,18
21.449,0,0
21.45,0,0
21.451,0,0
21.452,40,40
21.453,46,46
21.454,0,0
21.455,0,0
21.456,0,0
21.457,0,0
21.458,0,0
21.459,0,0
21.46,0,0
21.461,91,91
21.462,53,53
21.463,37,37
21.464,55,55
21.465,48,48
21.466,48,48
21.467,27,27
21.468,41,41
21.469,27,26
21.47,0,0
21.471,61,61
21.472,34,34
21.473,75,75
21.474,45,45
21.475,12,11
21.476,30,30
21.477,3,2
21.478,1,0
21.479,26,26
21.48,47,47
21.481,45,45
21.482,27,26
21.483,12,12
21.484,13,12
21.485,0,0
21.486,0,0
21.487,0,0
21.488,0,0
21.489,0,0
21.49,0,0
21.491,45,45
21.492,67,66
21.493,3,3
21.494,36,36
21.495,58,58
21.496,9,8
21.497,5,4
21.498,8,8
21.499,52,52
21.5,46,46
21.501,32,32
21.502,12,12
21.503,0,0
21.504,0,0
21.505,0,0
21.506,61,60
21.507,4,4
21.508,5,4
21.509,35,35
21.51,46,45
21.511,16,14
21.512,24,23
21.513,23,22
21.514,11,11
21.515,38,36
21.516,0,0
21.517,0,0
21.518,39,38
21.519,59,59
21.52,35,35
21.521,46,44
21.522,19,19
21.523,26,25
21.524,24,23
21.525,25,24
21.526,7,6
21.527,24,24
21.528,30,30
21.529,59,58
21.53,20,19
21.531,26,25
21.532,24,24
21.533,21,20
21.534,35,34
21.535,47,47
21.536,21,21
21.537,21,21
21.538,27,27
21.539,38,38
21.54,22,22
21.541,26,26
21.542,14,14
21.543,32,32
21.544,42,42
21.545,60,60
21.546,27,27
21.547,22,22
21.548,25,25
21.549,11,11
21.55,26,26
21.551,0,0
21.552,0,0
21.553,0,0
21.554,0,0
21.555,90,90
21.556,52,52
21.557,46,46
21.558,45,45
21.559,27,27
21.56,0,0
21.561,0,0
21.562,0,0
21.563,3,1
21.564,1,1
21.565,16,16
21.566,56,56
21.567,42,42
21.568,55,55
21.569,49,49
21.57,0,0
21.571,59,59
21.572,74,74
21.573,36,35
21.574,8,8
21.575,15,14
21.576,18,18
21.577,47,47
21.578,24,23
21.579,0,0
21.58,68,68
21.581,40,40
21.582,45,45
21.583,49,49
21.584,48,48
21.585,21,20
21.586,0,0
21.587,1,0
21.588,11,10
21.589,29,29
21.59,51,51
21.591,10,10
21.592,24,23
21.593,46,46
21.594,45,45
21.595,32,32
21.596,1,1
21.597,1,1
21.598,0,0
21.599,0,0
21.6,12,12
21.601,63,63
21.602,62,61
21.603,5,5
21.604,30,29
21.605,0,0
21.606,3,2
21.607,40,40
21.608,42,40
21.609,11,9
21.61,24,23
21.611,25,24
21.612,15,13
21.613,22,21
21.614,22,21
21.615,1,0
21.616,37,37
21.617,30,29
21.618,0,0
21.619,0,0
21.62,86,85
21.621,19,19
21.622,9,8
21.623,25,24
21.624,36,35
21.625,24,23
21.626,23,23
21.627,27,26
21.628,12,12
21.629,35,35
21.63,23,23
21.631,22,22
21.632,15,15
21.633,28,28
21.634,28,28
21.635,57,57
21.636,39,39
21.637,34,34
21.638,25,25
21.639,23,23
21.64,20,20
21.641,36,36
21.642,61,61
21.643,49,49
21.644,49,49
21.645,48,48
21.646,48,48
21.647,45,45
21.648,41,41
21.649,54,54
21.65,43,43
21.651,46,46
21.652,22,22
21.653,49,48
21.654,11,11
21.655,18,17
21.656,50,50
21.657,45,45
21.658,36,36
21.659,60,60
21.66,25,25
21.661,18,17
21.662,0,0
21.663,0,0
21.664,0,0
21.665,0,0
21.666,0,0
21.667,0,0
21.668,0,0
21.669,0,0
21.67,0,0
21.671,36,36
21.672,70,70
21.673,21,20
21.674,0,0
21.675,0,0
21.676,27,26
21.677,45,44
21.678,0,0
21.679,0,0
21.68,9,8
21.681,0,0
21.682,27,27
21.683,48,47
21.684,0,0
21.685,65,65
21.686,16,15
21.687,0,0
21.688,2,2
21.689,0,0
21.69,0,0
21.691,0,0
21.692,0,0
21.693,0,0
21.694,0,0
21.695,0,0
21.696,0,0
21.697,0,0
21.698,2,2
21.699,73,73
21.7,36,36
21.701,12,11
21.702,24,24
21.703,46,46
21.704,62,62
21.705,21,20
21.706,15,15
21.707,39,37
21.708,9,7
21.709,3,2
21.71,29,28
21.711,24,23
21.712,45,45
21.713,42,42
21.714,43,42
21.715,38,37
21.716,34,33
21.717,24,24
21.718,27,26
21.719,25,24
21.72,21,20
21.721,0,0
21.722,63,62
21.723,15,14
21.724,38,37
21.725,21,20
21.726,28,27
21.727,20,20
21.728,44,43
21.729,46,46
21.73,8,8
21.731,86,86
21.732,46,46
21.733,44,44
21.734,45,45
21.735,0,0
21.736,96,96
21.737,45,45
21.738,45,45
21.739,48,48
21.74,39,39
21.741,54,54
21.742,38,38
21.743,24,24
21.744,23,23
21.745,25,25
21.746,28,27
21.747,36,36
21.748,26,25
21.749,24,24
21.75,21,21
21.751,27,27
21.752,23,23
21.753,46,46
21.754,0,0
21.755,31,31
21.756,33,33
21.757,7,7
21.758,0,0
21.759,0,0
21.76,0,0
21.761,0,0
21.762,0,0
21.763,0,0
21.764,0,0
21.765,0,0
21.766,0,0
21.767,25,24
21.768,26,26
21.769,4,4
21.77,0,0
21.771,74,74
21.772,2,2
21.773,0,0
21.774,0,0
21.775,0,0
21.776,2,2
21.777,0,0
21.778,0,0
21.779,0,0
21.78,43,42
21.781,0,0
21.782,11,10
21.783,28,28
21.784,58,58
21.785,0,0
21.786,0,0
21.787,0,0
21.788,29,28
21.789,27,27
21.79,38,37
21.791,0,0
21.792,44,44
21.793,40,38
21.794,2,0
21.795,1,0
21.796,2,1
21.797,36,36
21.798,28,26
21.799,46,46
21.8,29,29
21.801,16,16
21.802,44,44
21.803,5,4
21.804,50,50
21.805,42,42
21.806,47,47
21.807,18,17
21.808,0,0
21.809,0,0
21.81,0,0
21.811,0,0
21.812,0,0
21.813,0,0
21.814,75,75
21.815,25,25
21.816,64,64
21.817,25,24
21.818,0,0
21.819,62,62
21.82,20,20
21.821,0,0
21.822,0,0
21.823,0,0
21.824,0,0
21.825,0,0
21.826,0,0
21.827,0,0
21.828,0,0
21.829,75,73
21.83,19,18
21.831,30,29
21.832,24,23
21.833,22,22
21.834,0,0
21.835,75,73
21.836,46,46
21.837,28,28
21.838,63,62
21.839,22,22
21.84,23,22
21.841,26,25
21.842,19,18
21.843,19,18
21.844,38,38
21.845,23,23
21.846,25,25
21.847,22,22
21.848,26,26
21.849,23,23
21.85,21,21
21.851,25,25
21.852,23,23
21.853,20,20
21.854,7,7
21.855,0,0
21.856,0,0
21.857,0,0
21.858,0,0
21.859,0,0
21.86,0,0
21.861,0,0
21.862,0,0
21.863,22,22
21.864,17,17
21.865,79,79
21.866,52,52
21.867,52,52
21.868,27,27
21.869,1,1
21.87,0,0
21.871,36,36
21.872,76,76
21.873,26,26
21.874,52,52
21.875,20,20
21.876,8,8
21.877,0,0
21.878,0,0
21.879,0,0
21.88,28,28
21.881,87,87
21.882,14,13
21.883,1,0
21.884,8,8
21.885,29,28
21.886,1,0
21.887,6,6
21.888,46,46
21.889,46,46
21.89,44,44
21.891,27,26
21.892,1,0
21.893,0,0
21.894,13,12
21.895,0,0
21.896,18,18
21.897,22,21
21.898,59,59
21.899,45,45
21.9,1,1
21.901,67,67
21.902,27,27
21.903,31,30
21.904,48,48
21.905,12,12
21.906,6,5
21.907,34,34
21.908,37,37
21.909,41,40
21.91,32,32
21.911,58,58
21.912,5,4
21.913,28,28
21.914,45,45
21.915,51,51
21.916,44,42
21.917,6,4
21.918,0,0
21.919,0,0
21.92,0,0
21.921,0,0
21.922,38,36
21.923,19,17
21.924,28,27
21.925,23,22
21.926,3,3
21.927,0,0
21.928,0,0
21.929,0,0
21.93,0,0
21.931,0,0
21.932,50,48
21.933,16,15
21.934,55,55
21.935,38,37
21.936,25,25
21.937,3,2
21.938,1,0
21.939,1,0
21.94,6,5
21.941,52,52
21.942,34,34
21.943,39,39
21.944,30,30
21.945,70,70
21.946,50,50
21.947,47,47
21.948,47,47
21.949,44,44
21.95,33,33
21.951,58,58
21.952,32,32
21.953,21,21
21.954,23,23
21.955,37,37
21.956,67,67
21.957,45,45
21.958,44,44
21.959,0,0
21.96,0,0
21.961,0,0
21.962,0,0
21.963,0,0
21.964,0,0
21.965,0,0
21.966,0,0
21.967,88,88
21.968,60,60
21.969,13,13
21.97,31,31
21.971,19,19
21.972,26,26
21.973,26,26
21.974,55,54
21.975,26,26
21.976,11,11
21.977,9,9
21.978,4,4
21.979,14,14
21.98,0,0
21.981,0,0
21.982,38,36
21.983,0,0
21.984,9,8
21.985,18,18
21.986,0,0
21.987,9,8
21.988,5,4
21.989,40,40
21.99,30,30
21.991,64,64
21.992,46,46
21.993,39,38
21.994,0,0
21.995,0,0
21.996,5,4
21.997,0,0
21.998,0,0
21.999,33,33
22,34,33
22.001,13,12
22.002,18,18
22.003,37,36
22.004,6,6
22.005,36,36
22.006,18,18
22.007,74,74
22.008,25,24
22.009,0,0
22.01,62,62
22.011,41,41
22.012,32,30
22.013,24,23
22.014,24,23
22.015,21,21
22.016,17,15
22.017,31,30
22.018,36,35
22.019,46,46
22.02,49,49
22.021,15,14
22.022,33,32
22.023,23,22
22.024,0,0
22.025,0,0
22.026,0,0
22.027,0,0
22.028,0,0
22.029,0,0
22.03,0,0
22.031,0,0
22.032,0,0
22.033,0,0
22.034,0,0
22.035,0,0
22.036,0,0
22.037,0,0
22.038,0,0
22.039,33,31
22.04,29,29
22.041,18,17
22.042,1,0
22.043,0,0
22.044,1,0
22.045,1,0
22.046,1,0
22.047,62,62
22.048,52,52
22.049,49,49
22.05,37,37
22.051,40,40
22.052,24,24
22.053,25,25
22.054,23,23
22.055,18,18
22.056,28,28
22.057,19,19
22.058,30,30
22.059,38,38
22.06,5,5
22.061,0,0
22.062,18,18
22.063,90,90
22.064,45,45
22.065,26,26
22.066,66,66
22.067,48,48
22.068,43,43
22.069,46,46
22.07,46,46
22.071,44,44
22.072,34,34
22.073,64,64
22.074,30,30
22.075,7,6
22.076,31,31
22.077,41,41
22.078,0,0
22.079,23,22
22.08,34,34
22.081,30,30
22.082,6,6
22.083,0,0
22.084,59,58
22.085,0,0
22.086,0,0
22.087,0,0
22.088,0,0
22.089,0,0
22.09,0,0
22.091,0,0
22.092,79,79
22.093,22,21
22.094,20,20
22.095,40,40
22.096,52,52
22.097,11,10
22.098,18,18
22.099,33,32
22.1,8,8
22.101,5,4
22.102,38,38
22.103,33,32
22.104,3,3
22.105,39,39
22.106,30,30
22.107,62,62
22.108,56,56
22.109,39,38
22.11,0,0
22.111,13,12
22.112,11,10
22.113,1,1
22.114,48,48
22.115,49,49
22.116,44,44
22.117,32,30
22.118,15,14
22.119,0,0
22.12,38,35
22.121,4,2
22.122,30,30
22.123,60,60
22.124,10,9
22.125,39,38
22.126,2,2
22.127,0,0
22.128,0,0
22.129,42,39
22.13,21,20
22.131,19,19
22.132,28,28
22.133,32,32
22.134,42,42
22.135,35,34
22.136,24,23
22.137,2,1
22.138,53,52
22.139,21,21
22.14,35,34
22.141,24,24
22.142,19,19
22.143,26,26
22.144,24,24
22.145,73,73
22.146,26,26
22.147,25,25
22.148,49,49
22.149,57,57
22.15,44,44
22.151,46,46
22.152,0,0
22.153,70,70
22.154,22,22
22.155,25,25
22.156,24,24
22.157,29,29
22.158,28,28
22.159,0,0
22.16,82,82
22.161,12,12
22.162,0,0
22.163,0,0
22.164,0,0
22.165,0,0
22.166,0,0
22.167,0,0
22.168,76,76
22.169,49,49
22.17,44,44
22.171,44,44
22.172,44,44
22.173,54,54
22.174,45,45
22.175,12,12
22.176,0,0
22.177,71,70
22.178,0,0
22.179,1,0
22.18,15,14
22.181,10,10
22.182,28,28
22.183,40,40
22.184,3,2
22.185,2,1
22.186,41,41
22.187,5,4
22.188,42,42
22.189,3,2
22.19,1,0
22.191,12,12
22.192,52,52
22.193,42,42
22.194,9,8
22.195,36,36
22.196,5,4
22.197,12,12
22.198,63,63
22.199,7,7
22.2,2,2
22.201,0,0
22.202,0,0
22.203,0,0
22.204,41,40
22.205,18,18
22.206,54,54
22.207,52,52
22.208,26,23
22.209,17,15
22.21,1,1
22.211,26,25
22.212,27,26
22.213,42,42
22.214,58,58
22.215,30,29
22.216,39,39
22.217,0,0
22.218,0,0
22.219,0,0
22.22,70,69
22.221,31,30
22.222,3,2
22.223,38,37
22.224,24,24
22.225,25,24
22.226,31,30
22.227,0,0
22.228,0,0
22.229,0,0
22.23,0,0
22.231,0,0
22.232,0,0
22.233,0,0
22.234,0,0
22.235,0,0
22.236,0,0
22.237,60,59
